








Frequency of observations in the selected location(s).:
Number of taxa: 	421

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	631.0	421.0	429.0	535.0	410.0	469.0	783.0	413.0	484.0	429.0	575.0	840.0	624.0	656.0	543.0	791.0	638.0	657.0	546.0	600.0	455.0	401.0	398.0	415.0	387.0	422.0	431.0	549.0	451.0	411.0	462.0	716.0	579.0	495.0	480.0	633.0	549.0	423.0	367.0	613.0	325.0	378.0	303.0	379.0	278.0	287.0	341.0	463.0	

chickadee sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202020202020202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bushtit	0.12202852614896989	0.18527315914489312	0.20745920745920746	0.19065420560747665	0.15853658536585366	0.14712153518123666	0.14431673052362706	0.17433414043583534	0.18181818181818182	0.2191142191142191	0.22434782608695653	0.24047619047619048	0.2708333333333333	0.2423780487804878	0.27440147329650094	0.30214917825537296	0.25235109717868337	0.1948249619482496	0.21978021978021978	0.21	0.189010989010989	0.2169576059850374	0.15829145728643215	0.1855421686746988	0.21188630490956073	0.25118483412322273	0.2296983758700696	0.25318761384335153	0.24390243902439024	0.23357664233576642	0.23809523809523808	0.20810055865921787	0.2452504317789292	0.2505050505050505	0.22083333333333333	0.2480252764612954	0.2331511839708561	0.21040189125295508	0.1907356948228883	0.17128874388254486	0.24615384615384617	0.21693121693121692	0.2145214521452145	0.21635883905013192	0.22661870503597123	0.2613240418118467	0.24926686217008798	0.17494600431965443	
Red-breasted Nuthatch	0.19334389857369255	0.27315914489311166	0.25874125874125875	0.2560747663551402	0.28292682926829266	0.26865671641791045	0.2796934865900383	0.2566585956416465	0.23760330578512398	0.2540792540792541	0.24347826086956523	0.2916666666666667	0.30288461538461536	0.3048780487804878	0.31307550644567217	0.3198482932996207	0.2664576802507837	0.2709284627092846	0.25824175824175827	0.30833333333333335	0.27912087912087913	0.32418952618453867	0.35678391959798994	0.3228915662650602	0.3488372093023256	0.3696682464454976	0.3294663573085847	0.4080145719489982	0.41019955654101997	0.43309002433090027	0.42857142857142855	0.43435754189944137	0.41278065630397237	0.45454545454545453	0.40208333333333335	0.46919431279620855	0.4225865209471767	0.3829787234042553	0.3024523160762943	0.2234910277324633	0.28307692307692306	0.25925925925925924	0.24752475247524752	0.2717678100263852	0.2697841726618705	0.3344947735191638	0.34017595307917886	0.27429805615550756	
White-breasted Nuthatch	0.0	0.0	0.0	0.0	0.007317073170731708	0.01279317697228145	0.0038314176245210726	0.0015	0.002066115702479339	0.002331002331002331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown Creeper	0.09508716323296355	0.12114014251781473	0.11888111888111888	0.11775700934579439	0.13902439024390245	0.13646055437100213	0.10089399744572158	0.13801452784503632	0.15082644628099173	0.17249417249417248	0.13391304347826086	0.16428571428571428	0.17147435897435898	0.18445121951219512	0.15469613259668508	0.18710493046776233	0.12225705329153605	0.1400304414003044	0.13186813186813187	0.15833333333333333	0.16923076923076924	0.19950124688279303	0.17839195979899497	0.12771084337349398	0.15762273901808785	0.16587677725118483	0.15777262180974477	0.24043715846994534	0.23059866962305986	0.25304136253041365	0.23160173160173161	0.24441340782122906	0.20898100172711573	0.24242424242424243	0.25416666666666665	0.24170616113744076	0.23861566484517305	0.19621749408983452	0.1771117166212534	0.13376835236541598	0.15692307692307692	0.13756613756613756	0.1353135313531353	0.158311345646438	0.15827338129496402	0.1602787456445993	0.22580645161290322	0.1857451403887689	
Rock Wren	0.0	0.0	0.011655011655011656	0.003738317757009346	0.0	0.0021321961620469083	0.0	0.0	0.0	0.0	0.0017391304347826088	0.0	0.0016025641025641025	0.0	0.0	0.0	0.0	0.0015220700152207	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018214936247723133	0.0	0.0027247956403269754	0.0	0.0	0.0	0.0	0.0	0.0	0.013937282229965157	0.011730205278592375	0.0021598272138228943	
House Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003205128205128205	0.0015	0.029465930018416207	0.05309734513274336	0.07053291536050156	0.0928462709284627	0.10073260073260074	0.115	0.1010989010989011	0.08728179551122195	0.09296482412060302	0.06746987951807229	0.07751937984496124	0.052132701421800945	0.05336426914153132	0.12932604735883424	0.11086474501108648	0.11435523114355231	0.08008658008658008	0.06284916201117319	0.0535405872193437	0.046464646464646465	0.03958333333333333	0.01263823064770932	0.012750455373406194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific Wren	0.1838351822503962	0.2209026128266033	0.24242424242424243	0.23738317757009345	0.24634146341463414	0.24733475479744135	0.18135376756066413	0.2179176755447942	0.27892561983471076	0.3123543123543124	0.3026086956521739	0.29642857142857143	0.2916666666666667	0.2820121951219512	0.27071823204419887	0.21744627054361568	0.11285266457680251	0.1354642313546423	0.11904761904761904	0.11166666666666666	0.12967032967032968	0.1745635910224439	0.16080402010050251	0.15421686746987953	0.1111111111111111	0.0995260663507109	0.0951276102088167	0.1493624772313297	0.09977827050997783	0.145985401459854	0.09523809523809523	0.12849162011173185	0.12607944732297063	0.14747474747474748	0.18125	0.2638230647709321	0.3533697632058288	0.32860520094562645	0.2888283378746594	0.22838499184339314	0.2953846153846154	0.3412698412698413	0.3069306930693069	0.2955145118733509	0.302158273381295	0.3240418118466899	0.3782991202346041	0.30885529157667385	
Marsh Wren	0.08240887480190175	0.08076009501187649	0.10023310023310024	0.09906542056074766	0.13170731707317074	0.11087420042643924	0.08812260536398467	0.162227602905569	0.16322314049586778	0.14918414918414918	0.1634782608695652	0.16071428571428573	0.1794871794871795	0.15701219512195122	0.17679558011049723	0.1706700379266751	0.1724137931034483	0.15220700152207	0.14652014652014653	0.17833333333333334	0.17362637362637362	0.16708229426433915	0.1306532663316583	0.18072289156626506	0.17571059431524547	0.17772511848341233	0.1368909512761021	0.16939890710382513	0.1352549889135255	0.15815085158150852	0.1645021645021645	0.16201117318435754	0.16580310880829016	0.16363636363636364	0.20416666666666666	0.1769352290679305	0.17304189435336975	0.20567375886524822	0.1335149863760218	0.10440456769983687	0.12307692307692308	0.1402116402116402	0.13861386138613863	0.158311345646438	0.1618705035971223	0.13937282229965156	0.14076246334310852	0.12311015118790497	
Bewick's Wren	0.19334389857369255	0.27078384798099764	0.2540792540792541	0.2822429906542056	0.32195121951219513	0.2835820895522388	0.24521072796934865	0.33171912832929784	0.30785123966942146	0.31002331002331	0.3269565217391304	0.3238095238095238	0.33653846153846156	0.3307926829268293	0.35543278084714547	0.38558786346396967	0.3730407523510972	0.3226788432267884	0.3498168498168498	0.33666666666666667	0.3274725274725275	0.3117206982543641	0.3065326633165829	0.27951807228915665	0.3152454780361757	0.3056872037914692	0.31786542923433875	0.3879781420765027	0.35476718403547675	0.36009732360097324	0.37012987012987014	0.3729050279329609	0.37823834196891193	0.37575757575757573	0.38125	0.4028436018957346	0.3843351548269581	0.35933806146572106	0.28610354223433243	0.2463295269168026	0.3292307692307692	0.28835978835978837	0.297029702970297	0.32981530343007914	0.302158273381295	0.34494773519163763	0.3020527859237537	0.2570194384449244	
wren sp.	0.001584786053882726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-gray Gnatcatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.007285974499089253	0.004728132387706856	0.0	0.0015	0.0	0.0	0.0165016501650165	0.0	0.01079136690647482	0.010452961672473868	0.0	0.0	
American Dipper	0.011093502377179081	0.009501187648456057	0.006993006993006993	0.003738317757009346	0.004878048780487805	0.010660980810234541	0.008939974457215836	0.007263922518159807	0.006198347107438017	0.004662004662004662	0.0052173913043478265	0.0015	0.0016025641025641025	0.004573170731707317	0.0	0.0025284450063211127	0.003134796238244514	0.0060882800608828	0.003663003663003663	0.0033333333333333335	0.013186813186813187	0.0	0.002512562814070352	0.0024096385542168677	0.00516795865633075	0.002369668246445498	0.0015	0.0036429872495446266	0.004434589800443459	0.004866180048661801	0.0021645021645021645	0.008379888268156424	0.0034542314335060447	0.006060606060606061	0.0020833333333333333	0.001579778830963665	0.0036429872495446266	0.002364066193853428	0.008174386920980926	0.01468189233278956	0.012307692307692308	0.018518518518518517	0.006600660066006601	0.013192612137203167	0.007194244604316547	0.017421602787456445	0.017595307917888565	0.0064794816414686825	
Golden-crowned Kinglet	0.18700475435816163	0.24465558194774348	0.2331002331002331	0.22803738317757008	0.2682926829268293	0.24307036247334754	0.16219667943805874	0.21549636803874092	0.20041322314049587	0.2097902097902098	0.19826086956521738	0.18333333333333332	0.15544871794871795	0.11890243902439024	0.11970534069981584	0.09481668773704172	0.05329153605015674	0.0593607305936073	0.054945054945054944	0.035	0.05934065934065934	0.0773067331670823	0.09045226130653267	0.05783132530120482	0.056847545219638244	0.04028436018957346	0.058004640371229696	0.10018214936247723	0.09312638580931264	0.1411192214111922	0.10606060606060606	0.13128491620111732	0.12089810017271158	0.1919191919191919	0.26666666666666666	0.330173775671406	0.34790528233151186	0.31678486997635935	0.2888283378746594	0.2561174551386623	0.3415384615384615	0.3386243386243386	0.2838283828382838	0.3245382585751979	0.3345323741007194	0.3693379790940767	0.375366568914956	0.3347732181425486	
Ruby-crowned Kinglet	0.16164817749603805	0.17577197149643706	0.18414918414918416	0.16635514018691588	0.21707317073170732	0.1791044776119403	0.12388250319284802	0.18401937046004843	0.2024793388429752	0.21212121212121213	0.22956521739130434	0.2488095238095238	0.20673076923076922	0.1798780487804878	0.1694290976058932	0.12515802781289506	0.029780564263322883	0.0136986301369863	0.0018315018315018315	0.0	0.0	0.0	0.007537688442211055	0.0	0.0	0.0	0.0	0.0018214936247723133	0.0015	0.004866180048661801	0.0021645021645021645	0.004189944134078212	0.037996545768566495	0.09898989898989899	0.14583333333333334	0.23854660347551343	0.29326047358834245	0.3215130023640662	0.26430517711171664	0.2267536704730832	0.31076923076923074	0.291005291005291	0.30033003300330036	0.29023746701846964	0.26258992805755393	0.30662020905923343	0.2903225806451613	0.2613390928725702	
kinglet sp.	0.001584786053882726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002364066193853428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Wheatear	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002364066193853428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Bluebird	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.001524390243902439	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Mountain Bluebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004132231404958678	0.002331002331002331	0.0	0.02619047619047619	0.022435897435897436	0.006097560975609756	0.001841620626151013	0.0012642225031605564	0.0	0.0	0.0	0.0033333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026455026455026454	0.0	0.0	0.0	0.0	0.0	0.0	
Townsend's Solitaire	0.0	0.0	0.0	0.001869158878504673	0.0	0.0015	0.001277139208173691	0.002421307506053269	0.0	0.0	0.0	0.005952380952380952	0.011217948717948718	0.003048780487804878	0.020257826887661142	0.01390644753476612	0.007836990595611285	0.0030441400304414	0.01098901098901099	0.0016666666666666668	0.0	0.0	0.002512562814070352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.002364066193853428	0.0015	0.0	0.0	0.0026455026455026454	0.0033003300330033004	0.005277044854881266	0.0035971223021582736	0.0	0.0	0.0	
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001567398119122257	0.0350076103500761	0.0989010989010989	0.18666666666666668	0.189010989010989	0.20947630922693267	0.24371859296482412	0.19759036144578312	0.16279069767441862	0.14218009478672985	0.11832946635730858	0.1493624772313297	0.10199556541019955	0.07785888077858881	0.0735930735930736	0.11033519553072625	0.12089810017271158	0.10505050505050505	0.075	0.037914691943127965	0.01639344262295082	0.0015	0.0027247956403269754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hermit Thrush	0.025356576862123614	0.03800475059382423	0.027972027972027972	0.014953271028037384	0.036585365853658534	0.023454157782515993	0.008939974457215836	0.002421307506053269	0.010330578512396695	0.009324009324009324	0.010434782608695653	0.01904761904761905	0.017628205128205128	0.03048780487804878	0.06077348066298342	0.11378002528445007	0.07053291536050156	0.0395738203957382	0.009157509157509158	0.0050	0.004395604395604396	0.004987531172069825	0.007537688442211055	0.03855421686746988	0.0103359173126615	0.0071090047393364926	0.009280742459396751	0.0036429872495446266	0.0066518847006651885	0.0	0.0	0.0015	0.018998272884283247	0.03636363636363636	0.07916666666666666	0.12796208530805686	0.12932604735883424	0.13711583924349882	0.09264305177111716	0.04730831973898858	0.046153846153846156	0.07142857142857142	0.056105610561056105	0.052770448548812667	0.0539568345323741	0.05574912891986063	0.03812316715542522	0.047516198704103674	
Catharus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redwing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
American Robin	0.3724247226624406	0.4156769596199525	0.3939393939393939	0.411214953271028	0.47560975609756095	0.48187633262260127	0.41379310344827586	0.46731234866828086	0.5805785123966942	0.5990675990675991	0.5982608695652174	0.6476190476190476	0.6875	0.6112804878048781	0.6703499079189686	0.6637168141592921	0.6394984326018809	0.649923896499239	0.7124542124542125	0.7283333333333334	0.7208791208791209	0.7206982543640897	0.7462311557788944	0.708433734939759	0.6149870801033591	0.5592417061611374	0.5475638051044084	0.5500910746812386	0.4634146341463415	0.40875912408759124	0.3787878787878788	0.39804469273743015	0.3644214162348877	0.4404040404040404	0.5354166666666667	0.6097946287519748	0.6411657559198543	0.5886524822695035	0.4659400544959128	0.33931484502446985	0.4	0.36772486772486773	0.38613861386138615	0.41688654353562005	0.43884892086330934	0.44947735191637633	0.4574780058651026	0.42116630669546434	
Varied Thrush	0.17432646592709986	0.25415676959619954	0.2400932400932401	0.23551401869158878	0.2048780487804878	0.2046908315565032	0.16475095785440613	0.19612590799031476	0.1797520661157025	0.20279720279720279	0.17391304347826086	0.1738095238095238	0.15705128205128205	0.14786585365853658	0.141804788213628	0.11757269279393173	0.06269592476489028	0.0593607305936073	0.07326007326007326	0.045	0.041758241758241756	0.04488778054862843	0.022613065326633167	0.05542168674698795	0.012919896640826873	0.02132701421800948	0.016241299303944315	0.020036429872495445	0.008869179600886918	0.012165450121654502	0.008658008658008658	0.00558659217877095	0.008635578583765112	0.012121212121212121	0.07291666666666667	0.18325434439178515	0.23861566484517305	0.2198581560283688	0.1553133514986376	0.09624796084828711	0.14153846153846153	0.1455026455026455	0.1716171617161716	0.20052770448548812	0.19784172661870503	0.29965156794425085	0.2727272727272727	0.2958963282937365	
thrush sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202020202020202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gray Catbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002197802197802198	0.0024937655860349127	0.0	0.004819277108433735	0.00516795865633075	0.004739336492890996	0.009280742459396751	0.0	0.0	0.0	0.004329004329004329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Mockingbird	0.0	0.0023752969121140144	0.0	0.001869158878504673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001841620626151013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016313213703099511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021598272138228943	
European Starling	0.22820919175911253	0.27790973871733965	0.2540792540792541	0.28785046728971964	0.275609756097561	0.2771855010660981	0.23371647509578544	0.2687651331719128	0.2768595041322314	0.26107226107226106	0.2817391304347826	0.2761904761904762	0.28525641025641024	0.27134146341463417	0.32044198895027626	0.3299620733249052	0.39184952978056425	0.3866057838660578	0.4249084249084249	0.335	0.3802197802197802	0.42643391521197005	0.3844221105527638	0.3469879518072289	0.38242894056847543	0.33886255924170616	0.3294663573085847	0.34790528233151186	0.2749445676274945	0.30170316301703165	0.27056277056277056	0.26675977653631283	0.2918825561312608	0.2727272727272727	0.275	0.3333333333333333	0.30783242258652094	0.3404255319148936	0.3079019073569482	0.300163132137031	0.36923076923076925	0.30687830687830686	0.2838283828382838	0.33509234828496043	0.35611510791366907	0.2926829268292683	0.35777126099706746	0.31101511879049676	
Eastern Yellow Wagtail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017271157167530224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-throated Pipit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045662100456621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.001579778830963665	0.0	0.002364066193853428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Pipit	0.006339144215530904	0.007125890736342043	0.004662004662004662	0.011214953271028037	0.004878048780487805	0.0021321961620469083	0.007662835249042145	0.004842615012106538	0.004132231404958678	0.002331002331002331	0.0	0.0011904761904761906	0.004807692307692308	0.021341463414634148	0.03130755064456722	0.056890012642225034	0.032915360501567396	0.0213089802130898	0.009157509157509158	0.0033333333333333335	0.002197802197802198	0.0	0.0	0.0	0.0	0.002369668246445498	0.002320185614849188	0.0	0.004434589800443459	0.0024330900243309003	0.0021645021645021645	0.013966480446927373	0.13644214162348878	0.19797979797979798	0.19375	0.1943127962085308	0.1366120218579235	0.12056737588652482	0.08446866485013624	0.037520391517128875	0.04	0.023809523809523808	0.006600660066006601	0.013192612137203167	0.01079136690647482	0.006968641114982578	0.020527859237536656	0.008639308855291577	
Bohemian Waxwing	0.0	0.0	0.002331002331002331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cedar Waxwing	0.025356576862123614	0.0498812351543943	0.02097902097902098	0.028037383177570093	0.041463414634146344	0.019189765458422176	0.021711366538952746	0.024213075060532687	0.014462809917355372	0.018648018648018648	0.02434782608695652	0.009523809523809525	0.008012820512820512	0.010670731707317074	0.01289134438305709	0.012642225031605562	0.006269592476489028	0.0182648401826484	0.10073260073260074	0.18333333333333332	0.23956043956043957	0.22693266832917705	0.271356783919598	0.26506024096385544	0.26098191214470284	0.2725118483412322	0.28306264501160094	0.37340619307832423	0.3259423503325942	0.31143552311435524	0.35714285714285715	0.32821229050279327	0.29360967184801384	0.2767676767676768	0.25833333333333336	0.2575039494470774	0.2040072859744991	0.14893617021276595	0.09536784741144415	0.057096247960848286	0.07384615384615385	0.031746031746031744	0.0462046204620462	0.026385224274406333	0.014388489208633094	0.024390243902439025	0.02932551319648094	0.019438444924406047	
Lapland Longspur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001841620626151013	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034542314335060447	0.00404040404040404	0.00625	0.00631911532385466	0.020036429872495445	0.026004728132387706	0.02452316076294278	0.011419249592169658	0.018461538461538463	0.013227513227513227	0.0	0.0	0.0	0.0	0.0	0.0	
Chestnut-collared Longspur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065252854812398045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snow Bunting	0.0	0.0	0.0	0.005607476635514018	0.0015	0.0	0.001277139208173691	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015220700152207	0.005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032626427406199023	0.0	0.018518518518518517	0.006600660066006601	0.002638522427440633	0.0	0.0015	0.005865102639296188	0.0	
Northern Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0024330900243309003	0.015151515151515152	0.019553072625698324	0.013816925734024179	0.014141414141414142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-and-white Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001567398119122257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001579778830963665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tennessee Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orange-crowned Warbler	0.003169572107765452	0.004750593824228029	0.0015	0.001869158878504673	0.007317073170731708	0.014925373134328358	0.005108556832694764	0.009685230024213076	0.012396694214876033	0.004662004662004662	0.006956521739130435	0.055952380952380955	0.17147435897435898	0.32164634146341464	0.4585635359116022	0.4740834386852086	0.4012539184952978	0.3698630136986301	0.3498168498168498	0.34833333333333333	0.3362637362637363	0.36159600997506236	0.38190954773869346	0.27228915662650605	0.2351421188630491	0.1966824644549763	0.1925754060324826	0.22404371584699453	0.1662971175166297	0.22627737226277372	0.2532467532467532	0.26536312849162014	0.28324697754749567	0.2868686868686869	0.27291666666666664	0.19747235387045814	0.14754098360655737	0.09929078014184398	0.027247956403269755	0.01957585644371941	0.009230769230769232	0.005291005291005291	0.013201320132013201	0.0079155672823219	0.0015	0.003484320557491289	0.01466275659824047	0.0021598272138228943	
Nashville Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0012642225031605564	0.001567398119122257	0.0045662100456621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.0	0.0015	0.0	0.0020833333333333333	0.001579778830963665	0.0036429872495446266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MacGillivray's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003683241252302026	0.02402022756005057	0.01567398119122257	0.0441400304414003	0.05860805860805861	0.05333333333333334	0.05934065934065934	0.03740648379052369	0.04271356783919598	0.04819277108433735	0.01808785529715762	0.02843601895734597	0.018561484918793503	0.07103825136612021	0.11086474501108648	0.1192214111922141	0.08441558441558442	0.09217877094972067	0.05872193436960276	0.046464646464646465	0.025	0.001579778830963665	0.00546448087431694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021598272138228943	
Mourning Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
